sourceIP,sourceTransportPort,destinationIP,destinationTransportPort,protocolIdentifier,flowStartSeconds,Throughput Standard Deviation,EWMA,ARIMA,Throughputs,EWMA Anomaly(T/F),ARIMA Anomaly(T/F),DBSCAN Anomaly(T/F)
10.10.1.25,58766,10.10.1.33,5201,6,2022-08-08T06:43:17.000-07:00,13.435028842544403,"[0.0, 9.5]","","[0E-18, 19.000000000000000000]","[false, false]",[false],"[true, true]"
10.10.0.2,48412,10.0.2.3,53,17,2022-08-11T05:03:53.000-07:00,"",[0.0],"",[0E-18],[false],[false],[true]
10.10.1.36,57601,10.10.0.2,53,17,2022-08-11T05:03:53.000-07:00,"",[0.0],"",[0E-18],[false],[false],[true]
10.10.1.25,48846,10.10.1.33,5201,6,2022-08-08T05:20:35.000-07:00,161282.8789432921,"[111360.0, 194880.0, 222720.0, 271440.0, 136880.0, 70760.0, 81780.0, 165010.0, 198505.0, 188572.5, 159246.25, 80783.125, 140151.5625, 252195.78125, 282697.890625, 237628.9453125, 350814.47265625, 283287.236328125, 443243.6181640625, 326021.80908203125, 296410.9045410156, 263045.4522705078, 278842.7261352539, 350541.36306762695, 273290.6815338135, 318723.34076690674, 427321.67038345337, 343580.8351917267, 469910.41759586334, 371835.2087979317, 277557.60439896584, 214178.80219948292, 315889.40109974146, 235664.70054987073, 230352.35027493536, 248576.17513746768, 225208.08756873384, 324884.0437843669, 197242.02189218346, 287701.01094609173, 313210.50547304587, 158925.25273652293, 91062.62636826147, 45531.31318413073, 164865.65659206535, 211192.82829603268, 257556.41414801634, 262178.2070740082, 132249.1035370041, 375345.05176850205, 234072.52588425102, 140236.2629421255, 124638.13147106275, 137719.0657355314, 167459.5328677657, 141729.76643388285, 72024.88321694142, 36012.44160847071, 18047.720804235356, 9023.860402117678, 4511.930201058839]","[222720.0, 278400.00000000006, 250560.0000000001, 288024.76357276714, 269129.8168204393, 48847.40070749366, 4640.0026003675885, 105875.51691892096, 248241.9862339126, 231897.7082389643, 164764.26900067087, 137679.71064237301, 28789.64591568984, 149699.54248995602, 211412.5949829445, 209618.0752482844, 167426.76656056012, 273676.2291720336, 185640.65840245393, 333886.3313315394, 192323.41266181256, 215490.870496859, 203634.81503371426, 240137.1594011062, 307639.97161381406, 215050.2336802968, 290698.9294846375, 370934.07359489094, 277590.76629616536, 406773.4748944742, 310867.8507362752, 258815.35445480538, 225942.26985937307, 323311.44486424973, 234504.78943974766, 252733.1401984787, 264799.5362837111, 240684.33829007894, 309075.05505027587, 193309.2926311619, 274318.84017246944, 277114.225869447, 153828.72013608227, 117301.21275371384, 31871.894444331527, 162369.08097024317, 219730.49283170275, 234569.1290239688, 224839.25500806654, 81512.2219683201, 268443.8096172595, 174119.70074247036, 131586.85698535776, 137175.94759656079, 143726.1243555182, 155419.29796492774, 141583.0719465236, 86766.39696212787, 46643.17044762975, 26888.142330826762, 12620.586581636999]","[222720.000000000000000000, 278400.000000000000000000, 250560.000000000000000000, 320160.000000000000000000, 2320.000000000000000000, 4640.000000000000000000, 92800.000000000000000000, 248240.000000000000000000, 232000.000000000000000000, 178640.000000000000000000, 129920.000000000000000000, 2320.000000000000000000, 199520.000000000000000000, 364240.000000000000000000, 313200.000000000000000000, 192560.000000000000000000, 464000.000000000000000000, 215760.000000000000000000, 603200.000000000000000000, 208800.000000000000000000, 266800.000000000000000000, 229680.000000000000000000, 294640.000000000000000000, 422240.000000000000000000, 196040.000000000000000000, 364156.000000000000000000, 535920.000000000000000000, 259840.000000000000000000, 596240.000000000000000000, 273760.000000000000000000, 183280.000000000000000000, 150800.000000000000000000, 417600.000000000000000000, 155440.000000000000000000, 225040.000000000000000000, 266800.000000000000000000, 201840.000000000000000000, 424560.000000000000000000, 69600.000000000000000000, 378160.000000000000000000, 338720.000000000000000000, 4640.000000000000000000, 23200.000000000000000000, 0E-18, 284200.000000000000000000, 257520.000000000000000000, 303920.000000000000000000, 266800.000000000000000000, 2320.000000000000000000, 618441.000000000000000000, 92800.000000000000000000, 46400.000000000000000000, 109040.000000000000000000, 150800.000000000000000000, 197200.000000000000000000, 116000.000000000000000000, 2320.000000000000000000, 0E-18, 83.000000000000000000, 0E-18, 0E-18]","[false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, true, false, false, false, false, false, false, false, false, false, false, false]","[false, false, false, false, true, false, false, false, false, false, false, false, true, true, false, false, true, false, true, false, false, false, false, true, false, false, true, false, true, false, false, false, true, true, false, false, false, true, true, true, false, true, false, false, true, false, false, false, true, true, true, false, false, false, false, false, false, false, false, false, false]","[false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false]"
10.10.1.25,52452,10.10.1.33,5201,6,2022-08-08T05:49:54.000-07:00,3.839667825320627E8,"[2.504007542E9, 3.756319798E9, 4.382565022E9, 4.6938606275E9, 4.85043558575E9, 4.929494952875E9, 4.9682963804375E9, 4.98654261721875E9, 4.996555511609375E9, 5.0010275173046875E9, 5.004890036652344E9, 5.005898336326172E9, 5.006303185663086E9, 5.006391930331543E9, 5.0067432706657715E9, 5.007049590332886E9, 5.007413547166443E9, 5.007050520583221E9, 5.007094930291611E9, 5.007245679145805E9, 5.007206669572903E9, 5.006806419286451E9, 5.006386900643226E9, 5.006640266321613E9, 5.005822621160807E9, 5.007311798580403E9, 5.007200742290201E9, 5.007164223645101E9, 5.00693247332255E9, 5.006898617161275E9, 5.006255361080637E9, 5.0065015570403185E9, 5.007401085520159E9, 5.007262104260079E9, 5.006447973630039E9, 5.00553451131502E9, 5.00648360415751E9, 5.007010970078754E9, 5.007324405039377E9, 5.007450983019689E9, 5.007297622509844E9, 5.006490121254922E9, 5.0071526346274605E9, 5.00768002581373E9, 5.007732727906865E9, 5.008194472453432E9, 5.007592599226716E9, 5.007789822613358E9, 5.007985955806679E9, 5.007544126403339E9, 5.00774725970167E9, 5.007511839350835E9, 5.007329865175417E9, 5.006122910087708E9, 5.006120789043854E9, 5.006949343021927E9, 5.007068197510963E9, 5.006292130755482E9, 5.006080740377741E9, 3.5194574516888704E9]","","[5008015084.000000000000000000, 5008632054.000000000000000000, 5008810246.000000000000000000, 5005156233.000000000000000000, 5007010544.000000000000000000, 5008554320.000000000000000000, 5007097808.000000000000000000, 5004788854.000000000000000000, 5006568406.000000000000000000, 5005499523.000000000000000000, 5008752556.000000000000000000, 5006906636.000000000000000000, 5006708035.000000000000000000, 5006480675.000000000000000000, 5007094611.000000000000000000, 5007355910.000000000000000000, 5007777504.000000000000000000, 5006687494.000000000000000000, 5007139340.000000000000000000, 5007396428.000000000000000000, 5007167660.000000000000000000, 5006406169.000000000000000000, 5005967382.000000000000000000, 5006893632.000000000000000000, 5005004976.000000000000000000, 5008800976.000000000000000000, 5007089686.000000000000000000, 5007127705.000000000000000000, 5006700723.000000000000000000, 5006864761.000000000000000000, 5005612105.000000000000000000, 5006747753.000000000000000000, 5008300614.000000000000000000, 5007123123.000000000000000000, 5005633843.000000000000000000, 5004621049.000000000000000000, 5007432697.000000000000000000, 5007538336.000000000000000000, 5007637840.000000000000000000, 5007577561.000000000000000000, 5007144262.000000000000000000, 5005682620.000000000000000000, 5007815148.000000000000000000, 5008207417.000000000000000000, 5007785430.000000000000000000, 5008656217.000000000000000000, 5006990726.000000000000000000, 5007987046.000000000000000000, 5008182089.000000000000000000, 5007102297.000000000000000000, 5007950393.000000000000000000, 5007276419.000000000000000000, 5007147891.000000000000000000, 5004915955.000000000000000000, 5006118668.000000000000000000, 5007777897.000000000000000000, 5007187052.000000000000000000, 5005516064.000000000000000000, 5005869350.000000000000000000, 2032834163.000000000000000000]","[true, true, true, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, true]",[false],"[false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, true]"
10.10.1.37,37538,10.10.1.37,9000,6,2022-08-11T05:03:01.000-07:00,"",[0.0],"",[0E-18],[false],[false],[true]
10.10.1.25,42342,10.10.1.33,5201,6,2022-08-10T20:34:16.000-07:00,1.8064588714314973E8,"[2.0024556E9, 3.0043948125E9, 3.50450598375E9, 3.754144509875E9, 3.8815384019375E9, 3.94328443746875E9, 3.975058208734375E9, 3.9902810673671875E9, 3.9974609496835938E9, 4.000554909841797E9, 4.0028957044208984E9, 4.004241440710449E9, 4.0047390403552246E9, 4.0041113601776123E9, 4.004061246088806E9, 4.005371746044403E9, 4.0045110745222015E9, 4.005539373761101E9, 4.0066985793805504E9, 4.006841489690275E9, 4.0058610568451376E9, 4.004742425922569E9, 4.0040871824612846E9, 4.0051878952306423E9, 4.009257673615321E9, 4.0100499613076606E9, 4.0156915916538305E9, 4.0011479443269153E9, 4.003292228163458E9, 4.004354389081729E9, 3.9998847945408645E9, 4.0023649282704325E9, 4.003920857635216E9, 4.001776162817608E9, 4.003098402908804E9, 4.005863204454402E9, 4.001686238727201E9, 4.0067207733636007E9, 4.0084007146818004E9, 4.0104740148409004E9, 4.00957638642045E9, 4.010881489210225E9, 4.0003692901051126E9, 4.006400187052556E9, 4.005834752526278E9, 4.002932508763139E9, 4.0050629773815694E9, 3.9954117701907845E9, 3.985661561595392E9, 3.996079244797696E9, 4.001721166398848E9, 3.997892333199424E9, 3.997605596599712E9, 4.005033566299856E9, 4.008018581149928E9, 3.980456773574964E9, 3.9869889707874823E9, 3.983445742893741E9, 3.989886328946871E9, 3.2978775994734354E9]","","[4004911200.000000000000000000, 4006334025.000000000000000000, 4004617155.000000000000000000, 4003783036.000000000000000000, 4008932294.000000000000000000, 4005030473.000000000000000000, 4006831980.000000000000000000, 4005503926.000000000000000000, 4004640832.000000000000000000, 4003648870.000000000000000000, 4005236499.000000000000000000, 4005587177.000000000000000000, 4005236640.000000000000000000, 4003483680.000000000000000000, 4004011132.000000000000000000, 4006682246.000000000000000000, 4003650403.000000000000000000, 4006567673.000000000000000000, 4007857785.000000000000000000, 4006984400.000000000000000000, 4004880624.000000000000000000, 4003623795.000000000000000000, 4003431939.000000000000000000, 4006288608.000000000000000000, 4013327452.000000000000000000, 4010842249.000000000000000000, 4021333222.000000000000000000, 3986604297.000000000000000000, 4005436512.000000000000000000, 4005416550.000000000000000000, 3995415200.000000000000000000, 4004845062.000000000000000000, 4005476787.000000000000000000, 3999631468.000000000000000000, 4004420643.000000000000000000, 4008628006.000000000000000000, 3997509273.000000000000000000, 4011755308.000000000000000000, 4010080656.000000000000000000, 4012547315.000000000000000000, 4008678758.000000000000000000, 4012186592.000000000000000000, 3989857091.000000000000000000, 4012431084.000000000000000000, 4005269318.000000000000000000, 4000030265.000000000000000000, 4007193446.000000000000000000, 3985760563.000000000000000000, 3975911353.000000000000000000, 4006496928.000000000000000000, 4007363088.000000000000000000, 3994063500.000000000000000000, 3997318860.000000000000000000, 4012461536.000000000000000000, 4011003596.000000000000000000, 3952894966.000000000000000000, 3993521168.000000000000000000, 3979902515.000000000000000000, 3996326915.000000000000000000, 2605868870.000000000000000000]","[true, true, true, true, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, true]",[false],"[false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, true]"
10.10.1.25,48844,10.10.1.33,5201,6,2022-08-08T05:20:34.000-07:00,17.67766952966369,"[0.0, 12.5]","","[0E-18, 25.000000000000000000]","[false, false]",[false],"[true, true]"
10.10.1.25,39628,10.10.1.33,5201,6,2022-08-10T20:12:26.000-07:00,13.435028842544403,"[0.0, 9.5]","","[0E-18, 19.000000000000000000]","[false, false]",[false],"[true, true]"
10.10.1.36,39421,10.10.0.2,53,17,2022-08-11T05:03:53.000-07:00,"",[0.0],"",[0E-18],[false],[false],[true]
10.10.1.25,52450,10.10.1.33,5201,6,2022-08-08T05:49:54.000-07:00,13.435028842544403,"[0.0, 9.5]","","[0E-18, 19.000000000000000000]","[false, false]",[false],"[true, true]"
